,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,HouseAge,Remodel_Age,is_Remodeled,Total_SF
1097,1477,907412080,60,6.0,64.0,8320,2,4,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2004,2004,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,490.0,1,0.0,280.0,770.0,5.0,5,1,5,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,8,0,0,6.0,2004.0,2,2.0,520.0,3,3,2,0,45,0,0,0,0,0,9,2008,6.0,185900,4,0,0,2352.0
1098,399,527405160,20,6.0,60.0,6960,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,4,6,1970,1970,3.0,1.0,9.0,11.0,2.0,0.0,3,3,4.0,3,3,0,5,375.0,4,239.0,250.0,864.0,5.0,3,1,5,864,0,0,864,0.0,0.0,1,0,3,1,4,5,8,0,0,3.0,1989.0,1,2.0,660.0,3,3,2,96,0,0,0,0,0,500,11,2009,6.0,120500,39,0,0,1728.0
1099,2431,528231050,60,6.0,60.0,21930,2,1,2.0,3,1.0,3,14.0,5.0,5.0,4.0,7.0,5,5,2005,2005,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,4,3,1,0.0,1,0.0,732.0,732.0,5.0,5,1,5,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,8,1,4,7.0,2005.0,3,2.0,372.0,3,3,2,100,40,0,0,0,0,0,7,2006,6.0,192140,1,0,0,2570.0
1100,1605,923277030,20,6.0,60.0,6600,2,4,2.0,3,1.0,3,13.0,6.0,5.0,4.0,5.0,5,9,1982,2008,3.0,1.0,13.0,14.0,2.0,0.0,4,4,4.0,3,3,0,5,641.0,1,0.0,175.0,816.0,5.0,5,1,5,816,0,0,816,0.0,1.0,1,0,3,1,4,5,8,1,5,6.0,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,10,2008,6.0,130500,26,26,0,1632.0
1101,897,908225370,50,6.0,50.0,8405,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,4,3,1945,1950,3.0,1.0,8.0,6.0,2.0,0.0,3,3,1.0,0,0,0,0,0.0,0,0.0,0.0,0.0,2.0,3,0,3,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,5,0,0,3.0,1945.0,1,1.0,240.0,3,3,0,92,0,185,0,0,0,0,4,2009,6.0,98000,64,5,1,1529.0
1102,2240,910204090,30,4.0,60.0,8967,2,4,2.0,3,3.0,3,2.0,6.0,5.0,4.0,5.0,5,2,1920,1950,3.0,1.0,7.0,9.0,2.0,0.0,3,2,2.0,2,1,0,1,0.0,1,0.0,961.0,961.0,5.0,4,1,1,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,3,0,0,3.0,1920.0,1,1.0,338.0,1,1,0,0,0,0,0,0,0,0,11,2007,6.0,67000,87,30,0,2038.0
1103,1706,528144050,60,6.0,86.0,10562,2,4,2.0,3,1.0,3,26.0,6.0,5.0,4.0,7.0,8,5,2007,2007,3.0,1.0,13.0,14.0,5.0,300.0,4,3,6.0,5,3,0,6,1288.0,1,0.0,294.0,1582.0,5.0,5,1,5,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,8,1,4,6.0,2007.0,3,3.0,789.0,3,3,2,178,120,0,0,0,0,0,11,2007,8.0,325624,0,0,0,3743.0
1104,2252,914460110,20,6.0,44.0,12864,2,3,2.0,3,5.0,3,13.0,6.0,5.0,4.0,5.0,7,5,2002,2002,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,1392.0,1,0.0,17.0,1409.0,5.0,5,1,5,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,8,1,4,6.0,2002.0,2,2.0,576.0,3,3,2,0,144,0,0,145,0,0,7,2007,6.0,245000,5,0,0,2818.0
1105,1136,531375110,20,6.0,66.0,13695,2,4,2.0,3,1.0,3,15.0,3.0,5.0,4.0,5.0,5,5,2004,2004,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,3,3,0,6,646.0,1,0.0,468.0,1114.0,5.0,5,1,5,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,8,0,0,3.0,2004.0,1,2.0,576.0,3,3,2,0,102,0,0,0,0,0,6,2008,6.0,159000,4,0,0,2228.0
1106,1877,534204120,20,6.0,79.0,10289,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,7,1965,1965,4.0,1.0,7.0,9.0,3.0,168.0,3,3,4.0,3,3,0,5,836.0,1,0.0,237.0,1073.0,5.0,3,1,5,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,8,0,0,6.0,1965.0,2,2.0,515.0,3,3,2,0,0,0,0,0,0,0,6,2007,6.0,156000,42,0,0,2146.0
1107,1182,533251120,20,6.0,73.0,11120,2,3,2.0,3,5.0,3,25.0,6.0,5.0,4.0,5.0,6,6,1984,1984,3.0,1.0,10.0,11.0,2.0,0.0,3,3,6.0,4,3,0,4,660.0,1,0.0,572.0,1232.0,5.0,3,1,5,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,8,0,0,6.0,1984.0,1,2.0,516.0,3,3,2,0,0,0,0,0,0,0,6,2008,6.0,162500,24,0,0,2464.0
1108,2750,906225180,90,6.0,73.0,9069,2,4,2.0,3,1.0,3,15.0,6.0,5.0,3.0,3.0,6,8,1993,1993,3.0,1.0,9.0,10.0,2.0,0.0,4,4,6.0,4,3,3,2,261.0,6,1083.0,0.0,1344.0,5.0,4,1,5,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,8,0,0,6.0,1993.0,1,4.0,920.0,3,3,2,288,0,0,0,0,0,0,4,2006,6.0,224500,13,0,0,2784.0
1109,1016,527276040,20,6.0,169.0,47280,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,5.0,6,5,1950,1950,4.0,1.0,3.0,2.0,3.0,44.0,3,3,4.0,3,3,0,1,0.0,1,0.0,1488.0,1488.0,5.0,4,1,5,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,8,1,3,6.0,1950.0,2,2.0,738.0,3,3,2,0,0,180,0,0,0,0,7,2008,6.0,133000,58,0,0,2976.0
1110,2436,528250060,60,6.0,63.0,7875,2,4,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,7,5,2003,2003,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,783.0,783.0,5.0,5,1,5,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,8,1,4,6.0,2003.0,3,2.0,393.0,3,3,2,0,75,0,0,0,0,0,7,2006,6.0,180000,3,0,0,2292.0
1111,1607,923277080,20,6.0,60.0,6600,2,4,2.0,3,1.0,3,13.0,6.0,5.0,4.0,5.0,5,6,1982,2005,3.0,1.0,9.0,11.0,2.0,0.0,3,3,4.0,3,3,0,6,638.0,1,0.0,207.0,845.0,5.0,4,1,5,845,0,0,845,0.0,0.0,1,0,3,1,4,6,8,0,0,6.0,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,7,2008,6.0,134500,26,23,0,1690.0
1112,1233,535105090,80,6.0,101.0,9150,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,4.0,6,5,1962,1962,3.0,2.0,10.0,11.0,3.0,305.0,3,3,4.0,4,3,4,6,371.0,1,0.0,728.0,1099.0,5.0,4,1,5,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,8,1,4,4.0,1962.0,2,1.0,296.0,3,3,2,64,110,0,0,0,0,0,12,2008,6.0,165000,46,0,0,2530.0
1113,419,527455240,20,6.0,65.0,7150,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,5,5,1967,1967,3.0,1.0,9.0,10.0,3.0,60.0,3,3,4.0,3,3,0,4,432.0,1,0.0,460.0,892.0,5.0,3,1,5,892,0,0,892,0.0,0.0,1,0,3,1,3,5,8,0,0,6.0,1967.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,7,2009,6.0,100000,42,0,0,1784.0
1114,633,535154060,20,6.0,76.0,12285,2,3,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,7,6,1960,1960,3.0,1.0,10.0,11.0,3.0,128.0,3,3,4.0,3,3,0,4,544.0,1,0.0,785.0,1329.0,5.0,4,1,5,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,8,2,4,6.0,1960.0,1,2.0,441.0,3,3,2,0,0,203,0,0,0,0,8,2009,6.0,176000,49,0,0,2658.0
1115,2722,905200340,20,6.0,102.0,17920,2,4,2.0,3,1.0,3,9.0,6.0,5.0,4.0,5.0,5,4,1955,1974,4.0,1.0,6.0,11.0,2.0,0.0,3,3,4.0,3,3,2,5,306.0,3,1085.0,372.0,1763.0,5.0,3,1,5,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,8,1,4,6.0,1955.0,1,2.0,454.0,3,3,2,0,418,0,0,312,0,0,7,2006,6.0,170000,51,19,0,3542.0
1116,469,528228290,120,6.0,53.0,3684,2,4,2.0,3,1.0,3,19.0,6.0,5.0,5.0,5.0,7,5,2007,2007,4.0,1.0,13.0,14.0,3.0,130.0,4,3,6.0,4,3,0,1,0.0,1,0.0,1373.0,1373.0,5.0,5,1,5,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,8,1,3,6.0,2007.0,3,3.0,660.0,3,3,2,143,20,0,0,0,0,0,6,2009,6.0,174000,2,0,0,2928.0
1117,1365,903456130,50,4.0,62.0,7006,2,4,2.0,3,1.0,3,2.0,6.0,5.0,4.0,2.0,6,6,1925,1950,3.0,1.0,5.0,8.0,2.0,0.0,3,3,6.0,3,3,0,3,121.0,1,0.0,647.0,768.0,5.0,3,1,5,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,8,1,4,3.0,1985.0,1,1.0,384.0,3,3,2,0,0,0,0,0,0,0,8,2008,6.0,127000,83,25,0,2004.0
1118,1098,528294060,60,6.0,77.0,8390,2,3,2.0,3,1.0,3,14.0,6.0,5.0,4.0,7.0,7,5,1999,1999,3.0,1.0,13.0,14.0,2.0,0.0,3,3,6.0,4,3,0,1,0.0,1,0.0,831.0,831.0,5.0,5,1,5,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,8,1,3,7.0,1999.0,3,2.0,450.0,3,3,2,0,103,0,0,0,0,0,5,2008,6.0,185900,9,0,0,2482.0
1119,711,902206260,30,4.0,50.0,5784,2,4,2.0,3,1.0,3,4.0,1.0,5.0,4.0,5.0,5,8,1938,1996,3.0,1.0,7.0,9.0,2.0,0.0,3,3,2.0,2,3,0,1,0.0,1,0.0,190.0,190.0,5.0,4,1,4,886,0,0,886,0.0,0.0,1,0,2,1,3,4,8,0,0,6.0,1938.0,1,1.0,273.0,3,3,2,144,20,80,0,0,0,0,12,2009,6.0,91300,71,58,0,1076.0
1120,2808,907405030,20,6.0,70.0,9135,2,4,2.0,3,1.0,3,18.0,6.0,5.0,4.0,5.0,6,5,2003,2003,3.0,1.0,13.0,14.0,3.0,120.0,4,3,6.0,4,3,3,6,340.0,1,0.0,1342.0,1682.0,5.0,5,1,5,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,8,0,0,6.0,2003.0,2,2.0,544.0,3,3,2,192,23,0,0,0,0,0,5,2006,6.0,200000,3,0,0,3382.0
1121,1959,535450310,50,6.0,78.0,10496,2,4,2.0,3,1.0,3,12.0,1.0,5.0,4.0,2.0,6,6,1949,1950,3.0,1.0,6.0,5.0,3.0,320.0,3,3,4.0,3,3,2,3,196.0,1,0.0,844.0,1040.0,5.0,5,1,5,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,8,1,4,6.0,1949.0,1,1.0,315.0,3,3,2,0,0,0,0,0,0,0,1,2007,6.0,143000,58,1,1,2886.0
1122,2720,905200280,50,6.0,79.0,13650,2,4,2.0,3,1.0,3,9.0,6.0,5.0,4.0,2.0,5,5,1958,1958,3.0,1.0,7.0,9.0,2.0,0.0,4,4,4.0,3,3,0,5,57.0,4,441.0,554.0,1052.0,5.0,5,1,5,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,8,1,4,6.0,1958.0,1,2.0,451.0,3,3,2,0,0,0,0,0,0,0,7,2006,6.0,172500,48,0,0,2972.0
1123,2170,908103090,20,6.0,67.0,8308,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,5.0,4,6,1963,1963,3.0,1.0,13.0,14.0,5.0,20.0,3,4,4.0,3,3,0,4,132.0,2,841.0,115.0,1088.0,5.0,3,1,5,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,8,0,0,3.0,2002.0,1,2.0,520.0,3,3,1,0,0,0,0,0,0,0,6,2007,4.0,110000,44,0,0,2176.0
1124,603,534277090,20,6.0,68.0,9450,2,3,2.0,3,3.0,3,12.0,6.0,5.0,4.0,5.0,4,5,1957,1957,3.0,1.0,6.0,5.0,3.0,160.0,3,3,4.0,3,3,0,4,775.0,1,0.0,265.0,1040.0,5.0,3,1,5,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,8,1,4,6.0,1982.0,2,3.0,768.0,3,3,2,0,0,84,0,0,0,0,5,2009,6.0,140000,52,0,0,2402.0
1125,2113,906394050,20,6.0,78.0,9317,2,3,2.0,3,1.0,3,18.0,6.0,5.0,4.0,5.0,6,5,2006,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,6,24.0,1,0.0,1290.0,1314.0,5.0,4,1,5,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,8,1,4,6.0,2006.0,2,2.0,440.0,3,3,2,0,22,0,0,0,0,0,3,2007,6.0,176432,1,0,0,2628.0
1126,1146,531450090,20,6.0,62.0,7153,2,4,2.0,3,1.0,3,15.0,6.0,5.0,4.0,5.0,6,5,1991,1991,3.0,1.0,9.0,10.0,3.0,88.0,3,3,4.0,4,3,0,6,1200.0,1,0.0,78.0,1278.0,5.0,4,1,5,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,8,0,0,6.0,1991.0,2,2.0,496.0,3,3,2,112,51,0,0,0,0,0,6,2008,6.0,179200,17,0,0,2572.0
1127,2105,906380120,20,6.0,68.0,8814,2,4,2.0,3,1.0,3,18.0,6.0,5.0,4.0,5.0,7,5,2005,2007,3.0,1.0,13.0,14.0,3.0,80.0,4,3,6.0,4,3,0,6,925.0,1,0.0,349.0,1274.0,5.0,5,1,5,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,8,0,0,6.0,2005.0,2,2.0,508.0,3,3,2,264,98,0,0,0,0,0,1,2007,8.0,203000,2,2,1,2548.0
1128,1786,528435060,20,6.0,83.0,9849,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,5.0,7,6,2007,2007,4.0,1.0,13.0,14.0,5.0,0.0,4,3,6.0,4,3,3,1,0.0,1,0.0,1689.0,1689.0,5.0,5,1,5,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,8,0,0,6.0,2007.0,2,3.0,954.0,3,3,2,0,56,0,0,0,0,0,6,2007,8.0,248328,0,0,0,3378.0
1129,961,916382110,20,6.0,79.0,14463,2,3,4.0,3,3.0,3,23.0,6.0,5.0,4.0,5.0,9,5,2008,2008,3.0,1.0,12.0,13.0,3.0,406.0,5,3,6.0,5,3,4,6,1115.0,1,0.0,526.0,1641.0,5.0,5,1,5,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,8,0,0,6.0,2008.0,3,3.0,885.0,3,3,2,0,95,0,0,0,0,0,1,2009,6.0,316500,1,0,0,3282.0
1130,1405,905403060,50,6.0,50.0,5190,2,4,2.0,3,1.0,3,6.0,6.0,5.0,4.0,2.0,7,5,1948,1950,3.0,1.0,11.0,11.0,2.0,0.0,3,3,4.0,3,3,0,1,0.0,1,0.0,570.0,570.0,5.0,3,1,5,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,8,1,4,6.0,1948.0,1,1.0,249.0,3,3,2,135,0,0,0,0,0,0,1,2008,6.0,125600,60,2,1,1649.0
1131,1324,902406020,20,4.0,65.0,9750,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,5.0,5,6,1959,1959,3.0,1.0,7.0,9.0,3.0,164.0,3,3,4.0,3,3,0,3,200.0,1,0.0,784.0,984.0,5.0,4,1,5,984,0,0,984,1.0,0.0,1,0,2,1,2,5,8,0,0,3.0,1959.0,1,1.0,308.0,3,3,0,0,0,0,0,0,0,0,6,2008,6.0,110000,49,0,0,1968.0
1132,1986,902205130,30,4.0,50.0,6000,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,5.0,4,4,1920,1950,4.0,1.0,7.0,9.0,2.0,0.0,3,3,6.0,3,3,0,5,250.0,1,0.0,710.0,960.0,5.0,4,1,4,960,0,0,960,0.0,0.0,1,0,2,1,2,5,8,0,0,3.0,1997.0,1,1.0,308.0,3,3,2,0,0,168,0,0,0,0,7,2007,6.0,108500,87,30,0,1920.0
1133,307,911204090,20,3.0,66.0,8712,1,4,1.0,3,1.0,2,2.0,6.0,5.0,4.0,5.0,5,5,1952,1952,4.0,1.0,6.0,5.0,2.0,0.0,2,3,4.0,3,3,3,1,0.0,1,0.0,540.0,540.0,5.0,3,0,4,1044,0,0,1044,0.0,0.0,1,0,2,1,2,4,8,0,0,4.0,1952.0,1,2.0,504.0,3,3,0,0,0,0,0,0,0,54,6,2010,6.0,55993,58,0,0,1584.0
1134,180,902206220,50,4.0,69.0,11851,2,4,2.0,3,1.0,3,4.0,1.0,5.0,4.0,2.0,5,7,1948,2009,3.0,1.0,13.0,14.0,2.0,0.0,3,4,2.0,3,3,0,4,780.0,1,0.0,247.0,1027.0,5.0,5,1,5,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,8,1,4,3.0,1948.0,1,1.0,240.0,3,3,2,0,100,126,0,0,0,0,6,2010,6.0,129000,62,61,0,2660.0
1135,2896,916402125,20,6.0,54.0,13811,2,3,2.0,3,1.0,3,23.0,6.0,5.0,4.0,5.0,6,6,1987,1987,3.0,1.0,9.0,10.0,3.0,72.0,3,3,4.0,4,4,0,6,980.0,2,40.0,92.0,1112.0,5.0,4,1,5,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,8,1,3,6.0,1987.0,1,2.0,551.0,3,3,2,125,0,0,0,0,0,0,7,2006,6.0,176000,19,0,0,2249.0
1136,668,535402090,20,6.0,83.0,10143,2,4,2.0,3,1.0,3,12.0,6.0,5.0,4.0,5.0,6,7,1963,1963,3.0,1.0,9.0,10.0,3.0,295.0,3,3,4.0,3,3,0,3,384.0,1,0.0,996.0,1380.0,5.0,2,1,5,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,8,0,0,6.0,1963.0,1,1.0,364.0,3,3,2,0,0,0,0,216,0,0,6,2009,6.0,154000,46,0,0,2760.0
1137,1582,916402215,20,6.0,93.0,18265,2,4,2.0,3,3.0,3,23.0,6.0,5.0,4.0,5.0,6,5,1986,1986,3.0,1.0,10.0,10.0,3.0,228.0,4,4,4.0,4,4,3,6,920.0,3,60.0,276.0,1256.0,5.0,5,1,5,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,8,1,2,6.0,1986.0,1,2.0,578.0,3,3,2,282,0,0,0,0,0,0,3,2008,6.0,180000,22,0,0,2512.0
1138,2285,923225050,120,4.0,44.0,4224,2,4,2.0,3,1.0,3,1.0,6.0,5.0,5.0,5.0,5,5,1976,1976,3.0,1.0,12.0,13.0,2.0,0.0,3,3,6.0,4,3,0,5,874.0,1,0.0,268.0,1142.0,5.0,3,1,5,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,8,1,1,6.0,1976.0,3,2.0,528.0,3,3,2,536,90,0,0,0,0,0,8,2007,6.0,134000,31,0,0,2284.0
1139,2079,905426010,20,6.0,84.0,12615,2,4,2.0,3,3.0,3,6.0,6.0,5.0,4.0,5.0,6,7,1950,2001,3.0,1.0,8.0,6.0,2.0,0.0,3,3,4.0,3,4,3,5,477.0,1,0.0,725.0,1202.0,5.0,3,1,5,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,8,1,4,6.0,1950.0,1,2.0,576.0,3,3,2,0,29,39,0,0,0,0,6,2007,6.0,243000,57,51,0,3360.0
1140,2272,916475020,20,6.0,85.0,14536,2,4,2.0,3,1.0,3,23.0,6.0,5.0,4.0,5.0,8,5,2002,2003,4.0,1.0,13.0,14.0,3.0,236.0,4,3,6.0,4,3,3,6,1300.0,1,0.0,316.0,1616.0,5.0,5,1,5,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,8,1,4,6.0,2002.0,3,3.0,808.0,3,3,2,0,252,0,0,0,0,0,11,2007,6.0,270000,5,1,1,3245.0
1141,2250,914452190,20,6.0,71.0,9187,2,4,1.0,3,3.0,3,13.0,6.0,5.0,4.0,5.0,6,5,1983,1983,3.0,1.0,13.0,14.0,2.0,0.0,3,4,6.0,3,3,0,5,336.0,1,0.0,748.0,1084.0,5.0,3,1,5,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,8,0,0,6.0,1983.0,1,2.0,484.0,3,3,2,120,0,158,0,0,0,0,6,2007,6.0,134000,24,0,0,2164.0
1142,502,528365070,60,6.0,90.0,9900,2,4,3.0,3,1.0,2,28.0,6.0,5.0,4.0,7.0,7,5,1993,1993,3.0,1.0,9.0,10.0,3.0,256.0,4,3,6.0,4,3,4,6,987.0,1,0.0,360.0,1347.0,5.0,5,1,5,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,8,1,3,6.0,1993.0,2,3.0,656.0,3,3,2,340,60,144,0,0,0,0,4,2009,6.0,260000,16,0,0,3993.0
1143,2166,907420060,60,6.0,64.0,8333,2,4,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,7,5,2006,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,0,1,0.0,1,0.0,738.0,738.0,5.0,4,1,5,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,8,1,4,6.0,2006.0,2,2.0,484.0,3,3,2,100,30,0,0,0,0,0,5,2007,6.0,168675,1,0,0,2229.0
1144,1622,527158090,80,6.0,70.0,10147,2,3,2.0,3,5.0,3,14.0,6.0,5.0,4.0,4.0,6,5,1994,1994,3.0,1.0,9.0,10.0,3.0,32.0,3,3,6.0,4,3,0,2,186.0,1,0.0,206.0,392.0,5.0,4,1,5,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,8,1,3,7.0,1994.0,3,2.0,398.0,3,3,2,256,64,0,0,0,0,0,3,2007,6.0,160000,13,0,0,2086.0
1145,1299,902136110,50,4.0,44.0,5914,2,4,2.0,3,1.0,3,4.0,6.0,5.0,4.0,2.0,5,9,1890,1996,3.0,1.0,6.0,10.0,2.0,0.0,3,3,2.0,2,3,0,1,0.0,1,0.0,684.0,684.0,5.0,4,1,5,684,396,0,1080,0.0,0.0,1,0,3,1,4,5,8,0,0,2.0,1890.0,0,0.0,0.0,0,0,0,0,165,30,0,0,0,0,9,2008,6.0,95000,118,106,0,1764.0
1146,832,906392130,60,6.0,79.0,11646,2,3,2.0,3,1.0,3,18.0,6.0,5.0,4.0,7.0,6,5,2005,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,3,3,1,0.0,1,0.0,704.0,704.0,5.0,5,1,5,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,8,1,4,6.0,2005.0,3,2.0,440.0,3,3,2,36,28,0,0,0,0,0,7,2009,6.0,173000,4,1,1,2126.0
1147,2470,528488130,20,7.0,60.0,7200,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,5.0,7,5,2006,2006,3.0,1.0,13.0,14.0,2.0,0.0,4,3,6.0,4,4,0,1,0.0,1,0.0,1293.0,1293.0,5.0,5,1,5,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,8,1,4,6.0,2006.0,2,2.0,572.0,3,3,2,216,121,0,0,0,0,0,8,2006,8.0,187750,0,0,0,2594.0
1148,1017,527301170,60,6.0,46.0,20544,2,3,2.0,3,5.0,3,17.0,6.0,5.0,4.0,7.0,7,6,1986,1991,3.0,1.0,10.0,11.0,3.0,123.0,3,4,4.0,4,3,0,1,0.0,1,0.0,791.0,791.0,5.0,4,1,5,1236,857,0,2093,0.0,0.0,2,1,3,1,3,7,8,1,3,6.0,1986.0,3,2.0,542.0,3,3,2,364,63,0,0,0,0,0,11,2008,6.0,215000,22,5,1,2884.0
1149,1384,905107380,20,6.0,70.0,9981,2,3,2.0,3,3.0,3,9.0,6.0,5.0,4.0,5.0,5,5,1967,1967,3.0,1.0,7.0,9.0,3.0,340.0,3,3,4.0,3,3,2,4,221.0,1,0.0,852.0,1073.0,5.0,4,1,5,1073,0,0,1073,0.0,0.0,1,0,3,1,3,6,8,0,0,6.0,1967.0,2,1.0,270.0,3,3,2,0,90,0,0,0,0,0,3,2008,6.0,120000,41,0,0,2146.0
1150,1790,528439080,20,6.0,70.0,8251,2,4,2.0,3,1.0,3,22.0,6.0,5.0,4.0,5.0,7,5,2005,2006,3.0,1.0,13.0,14.0,3.0,143.0,4,3,6.0,4,4,3,6,778.0,1,0.0,716.0,1494.0,5.0,5,1,5,1506,0,0,1506,1.0,0.0,2,0,3,1,4,7,8,1,4,6.0,2005.0,2,2.0,672.0,3,3,2,192,35,0,0,0,0,0,4,2007,6.0,249000,2,1,1,3000.0
1151,2530,534175100,20,6.0,78.0,10140,2,4,2.0,3,1.0,3,17.0,5.0,5.0,4.0,5.0,7,6,1967,1967,4.0,1.0,9.0,10.0,3.0,264.0,3,3,4.0,3,3,0,4,553.0,2,68.0,713.0,1334.0,5.0,4,1,5,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,8,0,0,6.0,1967.0,2,2.0,477.0,3,3,2,0,20,35,0,264,0,0,4,2006,6.0,164500,39,0,0,2668.0
1152,2893,916252170,120,4.0,65.0,8239,2,3,2.0,3,1.0,3,27.0,6.0,5.0,5.0,5.0,7,5,1986,1986,3.0,1.0,11.0,5.0,2.0,0.0,4,3,4.0,0,0,0,0,0.0,0,0.0,0.0,0.0,5.0,4,1,5,1295,0,0,1295,0.0,0.0,2,0,2,1,4,5,8,0,0,6.0,1986.0,2,1.0,312.0,3,3,2,0,0,0,0,0,0,0,11,2006,6.0,230000,20,0,0,1295.0
